frame,xmin,xmax,ymin,ymax,class_id,ratio
1478900895972994934.jpg,85,111,59,93,1,0.2633333333333333
1479504634890696448.jpg,32,93,28,113,1,0.6633333333333333
1478896685567998834.jpg,18,86,47,125,1,0.6066666666666667
1478020846217344457.jpg,48,82,55,96,1,0.3233333333333333
1479503106785450308.jpg,56,77,56,84,1,0.21333333333333335
1478900444653655413.jpg,76,105,60,92,1,0.25
1478732385183504935.jpg,13,41,53,87,1,0.26
1479499932072817142.jpg,0,29,53,91,1,0.29333333333333333
1478899297503618695.jpg,0,45,40,117,1,0.6066666666666667
1478898186916774837.jpg,42,70,59,84,1,0.22291666666666668
1479505956976832278.jpg,0,4,59,88,1,0.22666666666666666
1479499418037510093.jpg,22,50,57,72,1,0.225
1478732437372138273.jpg,81,108,51,81,1,0.23333333333333334
1478896574165424315.jpg,74,119,54,83,1,0.35625
1479500313098751396.jpg,40,99,52,115,1,0.4866666666666667
1479502212225217708.jpg,106,127,40,102,1,0.48333333333333334
1478020794709762312.jpg,103,127,58,94,1,0.2866666666666667
1478901243316606976.jpg,4,111,48,77,1,0.8333333333333334
1478900925679405380.jpg,43,73,53,94,1,0.3233333333333333
1479504300865846690.jpg,38,84,61,114,1,0.42
1479498456468931583.jpg,7,38,59,75,1,0.24791666666666667
1479505766466189662.jpg,0,17,58,93,1,0.27666666666666667
1478899027855621947.jpg,100,127,57,73,1,0.21458333333333332
1479500316596887295.jpg,39,98,52,116,1,0.5
1478897203155911822.jpg,37,82,63,95,1,0.35
1479499552046579001.jpg,0,8,52,81,1,0.23
1479504044350751090.jpg,52,80,57,93,1,0.2833333333333333
1478897384825629034.jpg,18,54,57,101,1,0.3466666666666667
1478898627952160267.jpg,3,50,51,90,1,0.36666666666666664
1478898352591543385.jpg,21,63,56,110,1,0.4266666666666667
1479505256413063549.jpg,0,31,55,87,1,0.24791666666666667
1478731925249807665.jpg,86,116,56,70,1,0.23125
1479504649391105156.jpg,59,77,52,79,1,0.21
1478896691851433101.jpg,20,87,50,119,1,0.54
1479502473743611431.jpg,0,13,49,105,1,0.43666666666666665
1478899859652958496.jpg,92,110,58,87,1,0.22333333333333333
1479502075216093332.jpg,65,88,49,87,1,0.2966666666666667
1479503484810561449.jpg,53,74,54,83,1,0.22666666666666666
1479504594388360458.jpg,86,103,54,81,1,0.21333333333333335
1478732231490379387.jpg,84,116,49,85,1,0.2866666666666667
1478899574581544545.jpg,83,127,59,119,1,0.4666666666666667
1478899420902847153.jpg,48,90,52,79,1,0.33541666666666664
1479503830334234162.jpg,0,21,50,101,1,0.4
1479503976844100980.jpg,49,86,54,102,1,0.37666666666666665
1478899459180693211.jpg,19,53,61,99,1,0.3
1478021046717392300.jpg,83,108,55,83,1,0.21333333333333335
1479504615388883734.jpg,44,76,43,90,1,0.37
1478897136886356191.jpg,0,21,63,89,1,0.20333333333333334
1479504159858780868.jpg,55,103,52,113,1,0.47333333333333333
1478898530263566340.jpg,102,127,51,89,1,0.3
1479500383601233859.jpg,34,100,51,116,1,0.5145833333333333
1478899418617350670.jpg,39,79,58,79,1,0.3104166666666667
1479502169224372855.jpg,0,20,56,109,1,0.4166666666666667
1479498895001371865.jpg,51,81,46,92,1,0.3566666666666667
1478899299790799789.jpg,0,46,40,117,1,0.6066666666666667
1479502553750710941.jpg,0,32,58,90,1,0.25
1478896811250823920.jpg,53,90,58,99,1,0.32
1478898303459955264.jpg,26,61,57,100,1,0.3333333333333333
1479502554749941773.jpg,8,36,59,85,1,0.22083333333333333
1478901251315194889.jpg,9,62,43,115,1,0.5633333333333334
1479504828906665298.jpg,85,107,58,84,1,0.20333333333333334
1478898610814737722.jpg,85,127,52,88,1,0.33125
1478899923066673396.jpg,6,44,57,96,1,0.30333333333333334
1478732101881976909.jpg,18,80,51,119,1,0.5266666666666666
1478900859409926816.jpg,0,26,48,97,1,0.41333333333333333
1478900442940525769.jpg,72,97,61,88,1,0.21333333333333335
1479504664892515226.jpg,24,82,30,111,1,0.6333333333333333
1478732129982600762.jpg,21,80,46,122,1,0.59
1478897143741441333.jpg,0,49,58,90,1,0.38125
1479505361937164026.jpg,0,16,70,104,1,0.2633333333333333
1478900865122631380.jpg,88,122,55,93,1,0.30333333333333334
1478897987536340447.jpg,43,68,58,90,1,0.25
1479504037348281876.jpg,45,91,55,110,1,0.42333333333333334
1479504252362919139.jpg,0,30,46,96,1,0.3933333333333333
1478020834216619941.jpg,83,116,52,78,1,0.25625
1479503776830404946.jpg,0,27,52,109,1,0.44
1479504631887598255.jpg,31,93,28,111,1,0.65
1478732405828919120.jpg,0,26,48,97,1,0.38
1478732411565659486.jpg,0,29,47,96,1,0.38333333333333336
1479502163222096913.jpg,53,84,47,98,1,0.3933333333333333
1478021622576154437.jpg,13,39,54,81,1,0.21333333333333335
1478896487900818909.jpg,22,63,54,110,1,0.44
1479500073083110482.jpg,39,95,50,117,1,0.5233333333333333
1479502444243265699.jpg,0,22,37,107,1,0.5466666666666666
1478020382202253558.jpg,30,68,55,75,1,0.29583333333333334
1478898945589711657.jpg,0,19,52,95,1,0.34
1479505624454505003.jpg,0,33,57,98,1,0.32
1479504805899643099.jpg,89,97,46,72,1,0.20333333333333334
1478020976723198409.jpg,0,34,21,101,1,0.6266666666666667
1479504714894638207.jpg,0,17,54,101,1,0.37
1479499898068445386.jpg,0,38,52,94,1,0.32666666666666666
1479505147422713818.jpg,60,88,50,88,1,0.2966666666666667
1478898909598599239.jpg,0,9,61,93,1,0.24333333333333335
1478732676512705409.jpg,86,109,55,81,1,0.20333333333333334
1479504478380045742.jpg,94,124,55,89,1,0.2633333333333333
1478899394051638013.jpg,22,58,59,103,1,0.3433333333333333
1479505285929689331.jpg,0,16,58,93,1,0.28
1478732648412024118.jpg,85,115,59,92,1,0.26
1478900819991186117.jpg,97,122,57,91,1,0.26666666666666666
1479500378103022540.jpg,0,29,57,72,1,0.225
1478898955872807673.jpg,0,23,64,98,1,0.26666666666666666
1478900753721639810.jpg,12,41,62,85,1,0.22916666666666666
1479502139220255620.jpg,52,85,45,96,1,0.4
1478898331453568231.jpg,21,63,56,110,1,0.4166666666666667
1478896812964839889.jpg,10,34,59,90,1,0.24
1479505856972632193.jpg,44,76,54,96,1,0.33
1479499154497567557.jpg,49,78,45,89,1,0.3433333333333333
1479500362102407647.jpg,40,99,52,117,1,0.5066666666666667
1478897359117734059.jpg,18,53,58,100,1,0.3233333333333333
1479504233366430846.jpg,51,95,60,109,1,0.38666666666666666
1479504782900954996.jpg,0,18,54,103,1,0.38666666666666666
1479502152723561589.jpg,52,85,45,97,1,0.4066666666666667
1478020278191731673.jpg,0,37,56,78,1,0.28958333333333336
1479504095357750321.jpg,0,34,50,101,1,0.4033333333333333
1478898330882387904.jpg,21,63,56,110,1,0.4166666666666667
1479505688959427273.jpg,48,76,44,86,1,0.3233333333333333
1478901407848336316.jpg,105,127,63,125,1,0.48
1478901265598057470.jpg,12,63,46,113,1,0.5266666666666666
1478732408122474412.jpg,0,32,49,88,1,0.30666666666666664
1478898925594243124.jpg,3,31,58,88,1,0.23333333333333334
1479500860635802821.jpg,50,80,39,93,1,0.42333333333333334
1478900876549257015.jpg,30,68,53,104,1,0.39666666666666667
1478900445796994622.jpg,79,112,59,95,1,0.28
1479498529976231369.jpg,55,80,49,85,1,0.2833333333333333
1478732677660781198.jpg,87,112,53,84,1,0.23666666666666666
1478897590490800518.jpg,0,17,58,91,1,0.25666666666666665
1479503345303854499.jpg,0,26,53,100,1,0.36333333333333334
1478897245431526850.jpg,82,113,60,88,1,0.24166666666666667
1479499145018446744.jpg,43,82,42,99,1,0.45
1479502030212967230.jpg,96,127,29,104,1,0.5833333333333334
1479502851768635565.jpg,0,29,55,89,1,0.2633333333333333
1478899664843275066.jpg,75,93,60,97,1,0.29
1479504576886885848.jpg,14,47,57,75,1,0.25833333333333336
1479499496540375597.jpg,0,19,54,102,1,0.38
1479504279864112933.jpg,109,127,46,94,1,0.37
1478896764977152221.jpg,33,55,59,90,1,0.24333333333333335
1479498542977050482.jpg,0,25,55,107,1,0.4033333333333333
1479504015347562593.jpg,46,91,54,110,1,0.44
1479505875973703914.jpg,48,73,54,89,1,0.2733333333333333
1478020569201998876.jpg,90,124,49,88,1,0.31
1478019978180101986.jpg,56,92,53,73,1,0.28125
1478899643704956724.jpg,22,72,55,93,1,0.39166666666666666
1478896748408931786.jpg,13,49,63,89,1,0.275
1478897596203581186.jpg,0,29,58,89,1,0.23666666666666666
1479506107989956323.jpg,97,127,58,90,1,0.25333333333333335
1479501432673520768.jpg,0,53,49,98,1,0.4166666666666667
1478900295547933658.jpg,36,109,48,93,1,0.5708333333333333
1479505787966735469.jpg,100,127,57,75,1,0.21458333333333332
1479501723192443435.jpg,16,42,50,81,1,0.24
1479502895272226053.jpg,3,36,55,87,1,0.2625
1478732308336740814.jpg,102,127,54,81,1,0.20666666666666667
1478021881091076785.jpg,99,127,61,88,1,0.22291666666666668
1479502183223211610.jpg,15,53,57,78,1,0.29583333333333334
1479499120514788617.jpg,43,83,42,97,1,0.43
1478020971221155479.jpg,18,47,44,81,1,0.2866666666666667
1479498380466064740.jpg,108,127,42,107,1,0.51
1478897900700175261.jpg,25,55,60,78,1,0.23541666666666666
1479506149990466355.jpg,100,127,61,90,1,0.23
1478900539488374787.jpg,19,73,38,113,1,0.58
1479502430739706148.jpg,85,114,50,83,1,0.25666666666666665
1479498678963442908.jpg,8,40,43,85,1,0.32666666666666666
1479502286231098378.jpg,0,18,46,95,1,0.38666666666666666
1479506153993201991.jpg,100,127,53,88,1,0.27666666666666667
1479498808995282527.jpg,0,35,54,95,1,0.32
1479503072782911598.jpg,117,127,69,96,1,0.21
1478897846999674911.jpg,20,61,59,81,1,0.32083333333333336
1478901218181085540.jpg,0,65,38,121,1,0.65
1479503116288575412.jpg,51,89,55,103,1,0.37666666666666665
1478021010215955878.jpg,90,117,57,82,1,0.20625
1478898490272058777.jpg,20,41,62,89,1,0.21333333333333335
1479500401602823094.jpg,57,100,56,87,1,0.33541666666666664
1478732697731448890.jpg,94,127,48,87,1,0.30333333333333334
1478896076000632269.jpg,100,124,57,87,1,0.23666666666666666
1478899356346815314.jpg,23,82,56,118,1,0.48
1479505842969949581.jpg,0,18,52,78,1,0.20666666666666667
1478897343692824246.jpg,18,53,59,99,1,0.31333333333333335
1479506075988286104.jpg,0,10,63,106,1,0.33666666666666667
1478898287463657800.jpg,60,101,51,87,1,0.31666666666666665
1478897480802641643.jpg,7,31,61,88,1,0.21
1479505693959396274.jpg,33,105,25,116,1,0.71
1479502705258829629.jpg,0,20,52,104,1,0.4
1479501733694926953.jpg,15,42,51,81,1,0.23333333333333334
1478899846512839335.jpg,40,76,58,104,1,0.36
1479504259363041229.jpg,100,124,56,83,1,0.21
1478899842514550568.jpg,36,82,54,113,1,0.4633333333333333
1479502046714075695.jpg,76,98,42,78,1,0.2866666666666667
1478898628523467240.jpg,44,105,44,99,1,0.47708333333333336
1479502296720755803.jpg,0,15,47,94,1,0.37
1478899576864447243.jpg,26,53,55,94,1,0.30666666666666664
1478898634236230388.jpg,102,127,58,84,1,0.20666666666666667
1478901329010399281.jpg,15,57,48,102,1,0.42333333333333334
1479501483676961333.jpg,1,109,37,99,1,0.8416666666666667
1478901233034778481.jpg,9,64,42,114,1,0.5633333333333334
1478899902500926066.jpg,85,127,44,87,1,0.33666666666666667
1478898630808613965.jpg,75,102,64,84,1,0.2125
1479499538543465441.jpg,26,83,34,113,1,0.6133333333333333
1479500375102983112.jpg,34,101,50,117,1,0.5233333333333333
1478898377155913601.jpg,0,20,64,102,1,0.30333333333333334
1478899275795498512.jpg,32,60,55,92,1,0.29
1478896077144271443.jpg,65,83,56,82,1,0.20333333333333334
1478898587962560474.jpg,89,127,0,116,1,0.9133333333333333
1478896819819988120.jpg,50,86,55,83,1,0.2791666666666667
1478901379854810434.jpg,14,49,59,93,1,0.26875
1479506097992726082.jpg,122,127,73,112,1,0.30333333333333334
1479501934706262269.jpg,33,84,2,107,1,0.82
1478897295133643717.jpg,109,127,55,83,1,0.21333333333333335
1479504698892976645.jpg,24,82,30,111,1,0.6333333333333333
1478732172994492015.jpg,14,36,49,76,1,0.21333333333333335
1478900875408311288.jpg,82,107,51,86,1,0.51
1479498450468269406.jpg,46,75,52,75,1,0.225
1478899273510129365.jpg,89,127,50,75,1,0.4166666666666667
1479504508380432615.jpg,92,121,55,78,1,0.22291666666666668
1479498734488022862.jpg,17,41,51,80,1,0.22666666666666666
1479500159572257209.jpg,100,127,57,81,1,0.2125
1478901124489289894.jpg,34,81,55,79,1,0.3729166666666667
1478897889275189246.jpg,113,127,58,126,1,0.5333333333333333
1479502582250197472.jpg,0,36,53,89,1,0.28541666666666665
1479505871472040093.jpg,45,76,54,96,1,0.3233333333333333
1478898304031332679.jpg,22,62,56,105,1,0.38666666666666666
1478901326724961563.jpg,15,57,48,102,1,0.42333333333333334
1479505372937532255.jpg,0,16,59,88,1,0.22333333333333333
1479503869337755005.jpg,17,46,54,74,1,0.22916666666666666
1479503280293493672.jpg,0,4,49,89,1,0.31666666666666665
1479505574451290159.jpg,2,28,53,81,1,0.22
1478901448981815322.jpg,91,117,52,81,1,0.22666666666666666
1478732124247855938.jpg,17,81,49,125,1,0.5933333333333334
1479500879614599674.jpg,33,83,25,109,1,0.66
1478900129301259965.jpg,30,57,53,92,1,0.30333333333333334
1478897410534116538.jpg,89,115,50,71,1,0.20416666666666666
1478732370272802963.jpg,80,97,51,77,1,0.20333333333333334
1478897062619721788.jpg,78,113,58,74,1,0.2708333333333333
1479503317304708036.jpg,0,34,45,96,1,0.4
1479502669256039210.jpg,48,79,54,96,1,0.33
1478896363359700971.jpg,4,28,61,87,1,0.20333333333333334
1479498599978679617.jpg,0,24,43,101,1,0.45
1478898086941588053.jpg,13,64,42,108,1,0.5166666666666667
1478901338151319928.jpg,15,57,48,102,1,0.42
1478898435427347857.jpg,115,127,53,81,1,0.21333333333333335
1478896948360751757.jpg,0,60,58,122,1,0.5
1479501431172538806.jpg,31,113,45,97,1,0.6416666666666667
1478897427672606492.jpg,32,58,52,91,1,0.30666666666666664
1479505148922743524.jpg,78,106,52,85,1,0.26
1479502015212188178.jpg,77,106,40,81,1,0.32
1478897701320092149.jpg,74,104,59,88,1,0.23541666666666666
1479502997278230397.jpg,0,8,71,112,1,0.31666666666666665
1479498474972939345.jpg,110,127,55,101,1,0.36
1479503978344355395.jpg,49,85,54,105,1,0.4
1478732541744725127.jpg,51,74,52,83,1,0.24
1478900545200332640.jpg,0,19,64,92,1,0.22
1478897351691152204.jpg,18,53,59,99,1,0.31333333333333335
1478899499741166809.jpg,98,127,43,108,1,0.51
1479502313231873879.jpg,0,15,47,97,1,0.38666666666666666
1479499283525827667.jpg,21,85,28,122,1,0.7366666666666667
1479504846902349966.jpg,0,6,59,93,1,0.27
1478896699278034999.jpg,20,86,47,121,1,0.58
1478901248458542653.jpg,9,62,43,115,1,0.5633333333333334
1478899697407677513.jpg,72,104,49,92,1,0.34
1479502448744245344.jpg,0,22,37,101,1,0.5066666666666667
1479501880701973930.jpg,112,127,54,80,1,0.20333333333333334
1478732946623833067.jpg,80,105,46,79,1,0.25666666666666665
1478898322313016491.jpg,21,62,57,109,1,0.41
1479499495040346611.jpg,0,14,58,96,1,0.30333333333333334
1479498923503466825.jpg,0,21,58,104,1,0.36
1479504762896684239.jpg,0,26,28,90,1,0.4866666666666667
1479505694460423617.jpg,33,104,24,116,1,0.7133333333333334
1479504639388433348.jpg,32,93,29,113,1,0.6566666666666666
1478897303131402814.jpg,0,25,60,92,1,0.25
1478900538346738668.jpg,31,65,51,101,1,0.38666666666666666
1479504291364704499.jpg,37,83,60,113,1,0.41333333333333333
1479498816493554992.jpg,0,31,54,101,1,0.36666666666666664
1479502684756918457.jpg,49,67,51,79,1,0.21666666666666667
1479499896547407309.jpg,0,8,68,109,1,0.32
1479503411809269536.jpg,85,111,55,81,1,0.20333333333333334
1478898579964489249.jpg,0,14,61,99,1,0.3
1479499771561401872.jpg,122,127,65,107,1,0.32666666666666666
1479505932475277177.jpg,0,14,55,100,1,0.35333333333333333
1478898188059118868.jpg,57,97,58,84,1,0.3145833333333333
1479499502540814483.jpg,0,31,54,96,1,0.3233333333333333
1478899597431039916.jpg,46,65,57,87,1,0.23333333333333334
1479500640121154526.jpg,94,127,58,93,1,0.27666666666666667
1479502697260094099.jpg,0,27,41,94,1,0.4166666666666667
1479504891903761044.jpg,86,127,52,84,1,0.325
1479503426807134247.jpg,93,127,49,85,1,0.28
1478898524549267045.jpg,96,127,61,91,1,0.24375
1478896843243431443.jpg,3,54,56,111,1,0.43
1479505936476353937.jpg,82,115,54,85,1,0.25416666666666665
1478896662144402337.jpg,21,86,50,119,1,0.5366666666666666
1478021052724617236.jpg,100,127,55,71,1,0.2125
1478732410990549080.jpg,42,62,61,87,1,0.35333333333333333
1479503983346705715.jpg,49,86,54,106,1,0.4033333333333333
1479498681963388898.jpg,0,33,36,93,1,0.45
1479504570884101607.jpg,0,39,55,91,1,0.30833333333333335
1479502584250282818.jpg,0,9,64,100,1,0.27666666666666667
1478897941262291808.jpg,56,81,62,89,1,0.21333333333333335
1478899939062702641.jpg,0,24,58,90,1,0.25
1478898037809916488.jpg,71,110,52,95,1,0.33666666666666667
1478020894712588023.jpg,92,127,48,98,1,0.38666666666666666
1478900873121320916.jpg,8,44,58,82,1,0.275
1479506046984498649.jpg,0,25,52,84,1,0.25333333333333335
1479499529042979048.jpg,26,83,33,112,1,0.6133333333333333
1478897894987442296.jpg,50,90,60,83,1,0.31666666666666665
1479499889567421658.jpg,0,24,52,82,1,0.24
1479505349436136522.jpg,90,127,54,78,1,0.29375
1479504977913442914.jpg,44,93,46,115,1,0.5366666666666666
1479502848770548117.jpg,0,21,52,100,1,0.38
1478732172420922056.jpg,0,6,50,81,1,0.24333333333333335
1478899921923981951.jpg,11,40,61,93,1,0.25
1478899635136732569.jpg,0,25,57,84,1,0.21333333333333335
1478901307874078470.jpg,102,127,59,85,1,0.20333333333333334
1478898605672299667.jpg,83,117,53,87,1,0.27
1478900941104402037.jpg,22,84,39,120,1,0.6333333333333333
1478898486843633228.jpg,66,94,53,73,1,0.21666666666666667
1479503894844393738.jpg,9,40,55,86,1,0.24166666666666667
1479504551382725273.jpg,99,127,54,93,1,0.3
1478898092082446741.jpg,13,64,42,109,1,0.5266666666666666
1479505116420559021.jpg,0,30,49,103,1,0.42333333333333334
1479504626887752033.jpg,32,94,29,115,1,0.6666666666666666
1478897391109832113.jpg,20,53,58,100,1,0.32666666666666666
1478732537730370889.jpg,32,89,34,115,1,0.6333333333333333
1479500346096984490.jpg,40,98,50,118,1,0.53
1478898923880498275.jpg,0,18,56,101,1,0.35333333333333333
1479499123011261699.jpg,44,82,44,97,1,0.41333333333333333
1478901347862636597.jpg,15,57,49,101,1,0.41
1479503320300336724.jpg,0,32,53,90,1,0.29
1478900479502526235.jpg,89,127,52,120,1,0.53
1479503076283693216.jpg,93,119,52,76,1,0.20625
1478898922737783424.jpg,0,3,67,101,1,0.27
1479502245227032312.jpg,0,32,53,88,1,0.2733333333333333
1478899617425904275.jpg,46,86,58,79,1,0.3125
1478899732826819497.jpg,0,27,55,99,1,0.3466666666666667
1478897295705180111.jpg,99,127,56,87,1,0.24333333333333335
1478732400094417130.jpg,90,106,54,90,1,0.2833333333333333
1478898713074816166.jpg,89,127,56,80,1,0.3
1479502362736028806.jpg,44,66,56,90,1,0.26
1478020212192080435.jpg,20,45,52,79,1,0.21333333333333335
1478898067516697661.jpg,82,127,43,96,1,0.41333333333333333
1478898267468897253.jpg,35,61,55,91,1,0.2866666666666667
1479503015781501795.jpg,110,127,55,82,1,0.21333333333333335
1478897405393124124.jpg,86,125,50,93,1,0.33666666666666667
1478897575065800975.jpg,0,15,61,92,1,0.23666666666666666
1479498494474056394.jpg,81,107,50,81,1,0.23666666666666666
1478731983745076245.jpg,83,112,52,74,1,0.22291666666666668
1479500079080740480.jpg,38,94,51,116,1,0.5066666666666667
1478899467176712347.jpg,11,54,59,110,1,0.4
1478899127831164046.jpg,83,127,47,102,1,0.4266666666666667
1478732151774974560.jpg,17,39,42,75,1,0.26
1479504945910683369.jpg,0,29,49,108,1,0.45666666666666667
1478897421387844134.jpg,13,31,60,86,1,0.20666666666666667
1479505364940375827.jpg,0,13,73,109,1,0.28
1479504475379530534.jpg,85,112,53,81,1,0.22333333333333333
1479505129922242803.jpg,8,40,54,88,1,0.2633333333333333
1478897582491810344.jpg,0,17,59,92,1,0.25666666666666665
1478897297419098756.jpg,53,104,47,87,1,0.39791666666666664
1478899463749444360.jpg,5,54,59,114,1,0.43333333333333335
1478896739268682928.jpg,22,86,49,121,1,0.5566666666666666
1479502171221748960.jpg,0,38,54,95,1,0.31666666666666665
1479504900405586216.jpg,34,93,51,86,1,0.46458333333333335
1478896819249447245.jpg,40,80,53,80,1,0.31875
1479504637390304124.jpg,32,93,29,113,1,0.6566666666666666
1479503990344935916.jpg,50,86,54,103,1,0.38333333333333336
1478896068574101719.jpg,70,103,46,77,1,0.25625
1479499413537175011.jpg,4,30,52,75,1,0.20625
1479506056986141412.jpg,112,127,54,101,1,0.36666666666666664
1478020881718900817.jpg,114,127,65,112,1,0.37
1478898093224961486.jpg,13,65,42,109,1,0.5266666666666666
1479504929407993292.jpg,43,93,45,110,1,0.51
1478732127115801105.jpg,16,81,49,127,1,0.61
1478899567724060244.jpg,89,127,56,87,1,0.29791666666666666
1479502455244858255.jpg,0,13,48,99,1,0.39666666666666667
1479504934410866790.jpg,42,93,46,110,1,0.5033333333333333
1479503974843960938.jpg,50,86,55,102,1,0.37333333333333335
1479499296526748983.jpg,52,72,51,79,1,0.22
1479504899407746875.jpg,0,56,50,86,1,0.44375
1479504738395123698.jpg,49,81,59,82,1,0.25
1478900822277816460.jpg,86,106,57,84,1,0.21333333333333335
1479499293029768862.jpg,25,84,32,116,1,0.6533333333333333
1478899421473517058.jpg,21,66,54,83,1,0.35
1479498907500096826.jpg,5,37,59,77,1,0.24791666666666667
1479500244091448837.jpg,0,127,112,127,1,0.9979166666666667
1479498674967934962.jpg,30,48,48,77,1,0.22666666666666666
1478900868550519542.jpg,42,64,60,90,1,0.23333333333333334
1478896482188234497.jpg,41,64,58,87,1,0.22666666666666666
1478732907626546960.jpg,57,76,48,100,1,0.4066666666666667
1479504186358246947.jpg,90,120,58,81,1,0.23125
1479502132220102491.jpg,25,47,52,81,1,0.22666666666666666
1479503352301711627.jpg,0,33,28,106,1,0.61
1479503993847070548.jpg,50,86,55,101,1,0.35333333333333333
1478899271224895525.jpg,77,110,55,71,1,0.47
1479504243363803772.jpg,53,84,62,98,1,0.2833333333333333
1479504119853844349.jpg,92,122,51,88,1,0.29
1479502724261806090.jpg,0,20,53,98,1,0.35333333333333333
1479501732195239329.jpg,16,42,50,80,1,0.23666666666666666
1478901376998319897.jpg,0,8,66,96,1,0.23666666666666666
1478021921090633762.jpg,97,126,58,85,1,0.22916666666666666
1478020281691971536.jpg,40,82,59,79,1,0.325
1479500487607307697.jpg,43,76,53,93,1,0.30666666666666664
1478896763833803656.jpg,72,105,56,92,1,0.28
1479504706395412409.jpg,34,77,39,99,1,0.47
1478900500069202900.jpg,80,113,56,74,1,0.25833333333333336
1479504613870239968.jpg,41,74,43,89,1,0.36
1478732207977480368.jpg,0,16,51,82,1,0.24333333333333335
1479504529881096573.jpg,89,119,50,84,1,0.26666666666666666
1478899274652567129.jpg,29,60,52,95,1,0.3333333333333333
1479499826565463875.jpg,9,39,58,88,1,0.24
1478897691608161635.jpg,77,126,56,97,1,0.37916666666666665
1478901247887030114.jpg,9,63,43,115,1,0.5633333333333334
1479505960476686231.jpg,84,109,53,80,1,0.21
1478021647577121267.jpg,65,92,58,85,1,0.21333333333333335
1479505164425998181.jpg,87,111,57,83,1,0.20333333333333334
1478898345165036086.jpg,21,63,56,110,1,0.42333333333333334
1479504949409056433.jpg,0,24,55,109,1,0.4166666666666667
1478898332595538240.jpg,21,63,56,110,1,0.4166666666666667
1479502752261463646.jpg,0,28,54,95,1,0.32
1478899585433817433.jpg,114,127,60,103,1,0.39
1478899776245921931.jpg,73,107,61,93,1,0.2604166666666667
1479505250408896074.jpg,19,43,54,83,1,0.22333333333333333
1478901254743514940.jpg,12,62,45,112,1,0.5266666666666666
1479504222360183399.jpg,53,89,59,101,1,0.32666666666666666
1479502389736966849.jpg,0,28,53,96,1,0.3333333333333333
1478897980109393592.jpg,35,68,57,102,1,0.35333333333333333
1479506067984336553.jpg,86,118,50,83,1,0.26
1479503346304019378.jpg,0,27,52,98,1,0.36
1479501724192172021.jpg,16,41,50,80,1,0.23333333333333334
1479504661890112533.jpg,24,82,30,112,1,0.64
1479499449536288191.jpg,9,49,60,81,1,0.31875
1478897692180080482.jpg,85,127,56,97,1,0.32916666666666666
1479498393466501007.jpg,67,91,57,89,1,0.25
1478900123588885275.jpg,31,55,58,90,1,0.25333333333333335
1479504965911183440.jpg,53,70,55,81,1,0.20333333333333334
1479499663552138381.jpg,25,44,48,74,1,0.20333333333333334
1478899900786385046.jpg,0,25,58,87,1,0.22666666666666666
1478020257692662705.jpg,92,122,38,80,1,0.33
1478899417474787865.jpg,73,123,53,82,1,0.39166666666666666
1479504017348022437.jpg,45,91,53,109,1,0.43333333333333335
1478898526834651352.jpg,96,127,58,90,1,0.25
1478900933106765210.jpg,23,82,41,119,1,0.6133333333333333
1478897230005826809.jpg,10,37,58,88,1,0.23666666666666666
1479501917205538193.jpg,52,70,43,78,1,0.2733333333333333
1479504845904801052.jpg,0,27,56,82,1,0.21041666666666667
1478896675854777963.jpg,22,86,48,123,1,0.5866666666666667
1478732184464289856.jpg,11,37,53,83,1,0.23333333333333334
1478020863718129360.jpg,114,127,60,103,1,0.33666666666666667
1478896729556982938.jpg,17,92,48,121,1,0.5854166666666667
1478897425388646138.jpg,11,26,53,84,1,0.24
1479504114353424127.jpg,0,17,49,82,1,0.25666666666666665
1478732077222385142.jpg,0,29,54,86,1,0.25
1478899390624649157.jpg,83,110,57,81,1,0.21458333333333332
1479500282096734592.jpg,43,92,51,109,1,0.45
1479504218351669634.jpg,92,124,49,79,1,0.24791666666666667
1479503986332985449.jpg,49,86,54,99,1,0.3566666666666667
1478897971541055820.jpg,33,68,57,102,1,0.35
1479499153016851030.jpg,48,79,47,90,1,0.3333333333333333
1478732058298704045.jpg,11,40,57,87,1,0.24
1479504792898837874.jpg,86,127,34,111,1,0.6066666666666667
1479499125017403185.jpg,44,82,43,97,1,0.42
1478899789956097808.jpg,92,125,57,75,1,0.25833333333333336
1478901007945277417.jpg,0,24,47,95,1,0.37333333333333335
1479504871904140750.jpg,101,127,59,98,1,0.30333333333333334
1479499282525836285.jpg,23,85,28,120,1,0.72
1478897861853325897.jpg,94,127,34,127,1,0.72
1478897166021945872.jpg,81,97,61,92,1,0.23666666666666666
1479502777254182366.jpg,0,16,53,101,1,0.37666666666666665
1479506088985479226.jpg,71,99,49,81,1,0.25333333333333335
1479502653234386388.jpg,56,74,53,79,1,0.20666666666666667
1478900540630331935.jpg,6,80,31,114,1,0.65
1479498953502954530.jpg,0,21,53,95,1,0.33
1478897016343859196.jpg,0,19,58,84,1,0.20333333333333334
1479505696943867867.jpg,51,80,47,89,1,0.33
1478901401564233961.jpg,26,58,60,97,1,0.29333333333333333
1479498911500084665.jpg,48,79,47,92,1,0.3466666666666667
1478897165450894783.jpg,74,95,59,91,1,0.25
1478020987715243991.jpg,0,32,19,106,1,0.6766666666666666
1478020844717573537.jpg,48,82,55,96,1,0.3233333333333333
1478901410133420449.jpg,0,18,62,90,1,0.21666666666666667
1479502545747879152.jpg,0,33,49,101,1,0.41333333333333333
